time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2024-07-19 15:18:07.602 UTC, ,125,3231093,2696,83896,1344, ,47, ,14818, , , , , , , , , ,47,35, , , ,7,3,44, ,199, , , , , , , , , ,3, , , ,9852375,1218,1,573,573, , , , ,1266,381368676352,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,15,24,158145272,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:19:07.603 UTC, ,125,3231093,2696,83896,1344, ,47, ,14762, , , , , , , , , ,47,35, , , ,7,3,44, ,181, , , , , , , , , ,3, , , ,9848007,1218,1,573,573, , , , ,1266,381367844864,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,13,28,219544600,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:20:07.604 UTC, ,125,3231093,2696,83896,1344, ,47, ,14725, , , , , , , , , ,47,35, , , ,7,3,44, ,175, , , , , , , , , ,3, , , ,9841095,1218,1,573,573, , , , ,1266,381366992896,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,13,32,189624144,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:21:07.605 UTC, ,125,3231093,2696,83896,1344, ,46, ,14738, , , , , , , , , ,46,35, , , ,7,3,44, ,151, , , , , , , , , ,3, , , ,9834431,1218,1,573,573, , , , ,1266,381366161408,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,14,25,177451296,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:22:07.606 UTC, ,125,3231093,2696,83896,1344, ,46, ,14711, , , , , , , , , ,46,35, , , ,7,3,44, ,170, , , , , , , , , ,3, , , ,9830103,1218,1,573,573, , , , ,1266,381365317632,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,15,28,149455200,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:23:07.607 UTC, ,125,3231093,2696,83896,1344, ,46, ,14738, , , , , , , , , ,46,35, , , ,7,3,44, ,151, , , , , , , , , ,3, , , ,9824559,1218,1,573,573, , , , ,1266,381364654080,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,14,29,208615328,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:24:07.607 UTC, ,125,3231093,2696,83896,1344, ,46, ,14735, , , , , , , , , ,46,35, , , ,7,3,44, ,211, , , , , , , , , ,3, , , ,9819071,1218,1,573,573, , , , ,1266,381364027392,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,14,29,204920880,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:25:07.611 UTC, ,125,3231093,2696,83896,1344, ,45, ,14647, , , , , , , , , ,45,35, , , ,7,3,44, ,167, , , , , , , , , ,3, , , ,9812295,1218,1,573,573, , , , ,1266,381363523584,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,14,31,171706232,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:26:07.612 UTC, ,125,3231093,2696,83896,1344, ,45, ,14742, , , , , , , , , ,45,35, , , ,7,3,44, ,139, , , , , , , , , ,3, , , ,9803727,1218,1,573,573, , , , ,1266,381362614272,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,14,25,197078208,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:27:07.613 UTC, ,125,3231093,2696,83896,1344, ,45, ,14712, , , , , , , , , ,45,35, , , ,7,3,44, ,147, , , , , , , , , ,3, , , ,9796543,1218,1,573,573, , , , ,1266,381361704960,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,16,53,169182840,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:28:07.614 UTC, ,125,3231093,2696,83896,1344, ,44, ,14802, , , , , , , , , ,44,35, , , ,7,3,44, ,208, , , , , , , , , ,3, , , ,9789447,1218,1,573,573, , , , ,1266,381361094656,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,14,25,221891312,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:29:07.616 UTC, ,125,3231093,2696,83896,1344, ,44, ,13923, , , , , , , , , ,44,35, , , ,7,3,44, ,221, , , , , , , , , ,3, , , ,9785999,1218,1,573,573, , , , ,1266,381360701440,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,12,21,164796504,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6, ,6, , , , , , 
2024-07-19 15:30:07.617 UTC, ,125,3231093,2696,83896,1344, ,44, ,13915, , , , , , , , , ,44,35, , , ,7,3,44, ,229, , , , , , , , , ,3, , , ,9781335,1218,1,573,573, , , , ,1266,381360586752,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,9,24,226754944,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:31:07.618 UTC, ,125,3231093,2696,83896,1344, ,44, ,13910, , , , , , , , , ,44,35, , , ,7,3,44, ,203, , , , , , , , , ,3, , , ,9776847,1218,1,573,573, , , , ,1266,381360840704,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,25,148088856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:32:07.619 UTC, ,125,3231093,2696,83896,1344, ,44, ,13917, , , , , , , , , ,44,35, , , ,7,3,44, ,203, , , , , , , , , ,3, , , ,9773415,1218,1,573,573, , , , ,1266,381360521216,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,43,157718720,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:33:07.620 UTC, ,125,3231093,2696,83896,1344, ,43, ,13897, , , , , , , , , ,43,35, , , ,7,3,44, ,195, , , , , , , , , ,3, , , ,9768031,1218,1,573,573, , , , ,1266,381360218112,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,10,27,207219592,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:34:07.623 UTC, ,125,3231093,2696,83896,1344, ,43, ,13872, , , , , , , , , ,43,35, , , ,7,3,44, ,212, , , , , , , , , ,3, , , ,9764751,1218,1,573,573, , , , ,1266,381357113344,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,8,85,213666120,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:35:07.624 UTC, ,125,3231093,2696,83896,1344, ,43, ,13894, , , , , , , , , ,43,35, , , ,7,3,44, ,199, , , , , , , , , ,3, , , ,9761543,1218,1,573,573, , , , ,1266,381349691392,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,9,50,201107560,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:36:07.625 UTC, ,125,3231093,2696,83896,1344, ,43, ,13912, , , , , , , , , ,43,35, , , ,7,3,44, ,212, , , , , , , , , ,3, , , ,9758271,1218,1,573,573, , , , ,1266,381351333888,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,10,31,156128192,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:37:07.626 UTC, ,125,3231093,2696,83896,1344, ,43, ,13925, , , , , , , , , ,43,35, , , ,7,3,44, ,221, , , , , , , , , ,3, , , ,9755079,1218,1,573,573, , , , ,1266,381351194624,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,12,19,147819104,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:38:07.627 UTC, ,125,3231093,2696,83896,1344, ,42, ,13915, , , , , , , , , ,42,35, , , ,7,3,44, ,217, , , , , , , , , ,3, , , ,9748759,1218,1,573,573, , , , ,1266,381351124992,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,16,140640248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:39:07.628 UTC, ,125,3231093,2696,83896,1344, ,42, ,13890, , , , , , , , , ,42,35, , , ,7,3,44, ,199, , , , , , , , , ,3, , , ,9745287,1218,1,573,573, , , , ,1266,381351108608,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,10,18,216326360,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:40:07.628 UTC, ,125,3231093,2696,83896,1344, ,42, ,13947, , , , , , , , , ,42,35, , , ,7,3,44, ,221, , , , , , , , , ,3, , , ,9741647,1218,1,573,573, , , , ,1266,381350965248,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,23,202887160,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:41:07.629 UTC, ,125,3231093,2696,83896,1344, ,42, ,13916, , , , , , , , , ,42,35, , , ,7,3,44, ,205, , , , , , , , , ,3, , , ,9737127,1218,1,573,573, , , , ,1266,381350744064,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,15,163213328,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:42:07.630 UTC, ,125,3231093,2696,83896,1344, ,42, ,13873, , , , , , , , , ,42,35, , , ,7,3,44, ,185, , , , , , , , , ,3, , , ,9731639,1218,1,573,573, , , , ,1266,381350514688,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,33,189534336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:43:07.631 UTC, ,125,3231093,2696,83896,1344, ,42, ,6898, , , , , , , , , ,42,35, , , ,7,3,44, , , , , , , , , , , ,3, , , ,9729231,1218,1,573,573, , , , ,1266,381350318080,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1721401087533, , , , ,3145728,2962, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,10,12,152680464,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
