time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2024-07-19 15:07:20.868 UTC, ,589,3204733,2696,57072,1344, ,23, ,2832, , , , , , , , , ,23,23, , , , ,2,32, , , , , , , , , , , ,2, , , ,6435826,1218,1,573,573, , , , ,4825,381373599744,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,8,10,115725808,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:08:20.870 UTC, ,589,3204733,2696,57072,1344, ,23, ,2832, , , , , , , , , ,23,23, , , , ,2,32, , , , , , , , , , , ,2, , , ,6435826,1218,1,573,573, , , , ,4825,381375569920,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,6,12,189353040,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:09:20.870 UTC, ,589,3204733,2696,57072,1344, ,23, ,2882, , , , , , , , , ,23,23, , , , ,2,32, , , , , , , , , , , ,2, , , ,6435826,1218,1,573,573, , , , ,4825,381373898752,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,7,10,228353712,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:10:20.871 UTC, ,589,3204733,2696,57072,1344, ,23, ,2832, , , , , , , , , ,23,23, , , , ,2,32, , , , , , , , , , , ,2, , , ,6435826,1218,1,573,573, , , , ,4825,381373374464,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,8,9,109080592,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:11:20.872 UTC, ,589,3204733,2696,57072,1344, ,23, ,2832, , , , , , , , , ,23,23, , , , ,2,32, , , , , , , , , , , ,2, , , ,6435826,1218,1,573,573, , , , ,4825,381372911616,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,7,13,99871320,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:12:20.873 UTC, ,589,3204733,2696,57072,1344, ,23, ,2846, , , , , , , , , ,23,23, , , , ,2,32, , , , , , , , , , , ,2, , , ,6435826,1218,1,573,573, , , , ,4825,381372354560,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,7,16,99075520,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:13:20.874 UTC, ,589,3204733,2696,57072,1344, ,23, ,2918, , , , , , , , , ,23,23, , , , ,2,32, ,15, , , , , , , , , ,2, , , ,6435826,1218,1,573,573, , , , ,4825,381371940864,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,7,11,121328128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:14:20.874 UTC, ,589,3204733,2696,57072,1344, ,39, ,5754, , , , , , , , , ,39,35, , , ,3,3,46, ,63, , , , , , , , , ,3, , , ,9756535,1218,1,573,573, , , , ,4825,381372190720,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,17,92,153303408,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:15:20.876 UTC, ,589,3204733,2696,57072,1344, ,44, ,5922, , , , , , , , , ,44,35, , , ,5,3,44, ,71, , , , , , , , , ,3, , , ,9835775,1218,1,573,573, , , , ,4825,381371379712,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,14,87,142087536,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:16:20.878 UTC, ,589,3204733,2696,57072,1344, ,47, ,6125, , , , , , , , , ,47,35, , , ,7,3,44, ,181, , , , , , , , , ,3, , , ,9847383,1218,1,573,573, , , , ,4825,381370232832,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,13,30,207549008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:17:20.878 UTC, ,589,3204733,2696,57072,1344, ,47, ,5807, , , , , , , , , ,47,35, , , ,7,3,44, ,59, , , , , , , , , ,3, , , ,9853447,1218,1,573,573, , , , ,4825,381369372672,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,16,33,140004080,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:18:20.879 UTC, ,589,3204733,2696,57072,1344, ,47, ,5833, , , , , , , , , ,47,35, , , ,7,3,44, ,71, , , , , , , , , ,3, , , ,9851335,1218,1,573,573, , , , ,4825,381368508416,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,14,23,183321696,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:19:20.880 UTC, ,589,3204733,2696,57072,1344, ,47, ,5837, , , , , , , , , ,47,35, , , ,7,3,44, ,80, , , , , , , , , ,3, , , ,9845727,1218,1,573,573, , , , ,4825,381367672832,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,13,28,199719968,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:20:20.881 UTC, ,589,3204733,2696,57072,1344, ,46, ,5835, , , , , , , , , ,46,35, , , ,7,3,44, ,67, , , , , , , , , ,3, , , ,9837991,1218,1,573,573, , , , ,4825,381366808576,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,13,31,222166704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:21:20.882 UTC, ,589,3204733,2696,57072,1344, ,46, ,5853, , , , , , , , , ,46,35, , , ,7,3,44, ,79, , , , , , , , , ,3, , , ,9833383,1218,1,573,573, , , , ,4825,381365981184,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,14,26,211009256,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:22:20.883 UTC, ,589,3204733,2696,57072,1344, ,46, ,5834, , , , , , , , , ,46,35, , , ,7,3,44, ,67, , , , , , , , , ,3, , , ,9828903,1218,1,573,573, , , , ,4825,381365190656,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,15,29,180934032,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:23:20.884 UTC, ,589,3204733,2696,57072,1344, ,46, ,5832, , , , , , , , , ,46,35, , , ,7,3,44, ,67, , , , , , , , , ,3, , , ,9823343,1218,1,573,573, , , , ,4825,381364588544,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,14,29,228498352,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:24:20.886 UTC, ,589,3204733,2696,57072,1344, ,45, ,5834, , , , , , , , , ,45,35, , , ,7,3,44, ,71, , , , , , , , , ,3, , , ,9816703,1218,1,573,573, , , , ,4825,381363888128,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,15,29,146160536,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:25:20.887 UTC, ,589,3204733,2696,57072,1344, ,45, ,5947, , , , , , , , , ,45,35, , , ,7,3,44, ,87, , , , , , , , , ,3, , , ,9810951,1218,1,573,573, , , , ,4825,381363359744,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,13,29,173799656,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:26:20.888 UTC, ,589,3204733,2696,57072,1344, ,45, ,5814, , , , , , , , , ,45,35, , , ,7,3,44, ,51, , , , , , , , , ,3, , , ,9802687,1218,1,573,573, , , , ,4825,381362556928,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,15,40,140589976,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:27:20.888 UTC, ,589,3204733,2696,57072,1344, ,45, ,5852, , , , , , , , , ,45,35, , , ,7,3,44, ,67, , , , , , , , , ,3, , , ,9795479,1218,1,573,573, , , , ,4825,381361557504,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,15,38,214289792,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
